1,0.0047149658203125,0.0029688002541661263
2,0.0307464599609375,0.012387913651764393
3,0.0490570068359375,0.01587788760662079
4,0.0525360107421875,0.02375452220439911
5,0.047576904296875,0.016238879412412643
6,0.0491485595703125,0.06506112962961197
7,0.047821044921875,0.06188875809311867
8,0.06349945068359375,0.06981513649225235
9,0.072998046875,0.06694323569536209
10,0.0786895751953125,0.06937304884195328
11,0.07332611083984375,0.06951431185007095
12,0.07623291015625,0.06856575608253479
13,0.0744171142578125,0.06711678206920624
14,0.0826416015625,0.06894354522228241
15,0.088775634765625,0.06596402078866959
16,0.08951568603515625,0.06936956942081451
17,0.08948516845703125,0.06986413151025772
18,0.08795166015625,0.06820990890264511
19,0.08985137939453125,0.0678350180387497
20,0.09357452392578125,0.07174073159694672
21,0.09313201904296875,0.06767838448286057
22,0.099151611328125,0.06933201104402542
23,0.096343994140625,0.06785141676664352
24,0.0932464599609375,0.06850326806306839
25,0.09491729736328125,0.06888901442289352
26,0.09912872314453125,0.0686730146408081
27,0.0996246337890625,0.0697590559720993
28,0.10024261474609375,0.06852921098470688
29,0.0986785888671875,0.06771108508110046
30,0.1013946533203125,0.06803934276103973
31,0.10228729248046875,0.06819041818380356
