1,0.004811286926269531,0.003215065225958824
2,0.029977798461914062,0.012048567645251751
3,0.048931121826171875,0.01585695706307888
4,0.051860809326171875,0.023126857355237007
5,0.048829078674316406,0.01623052917420864
6,0.05037117004394531,0.06454189866781235
7,0.04741191864013672,0.061312925070524216
8,0.06334114074707031,0.06915563344955444
9,0.07022476196289062,0.0673149898648262
10,0.07687664031982422,0.06777948886156082
11,0.0742635726928711,0.06918219476938248
12,0.07523918151855469,0.06758416444063187
13,0.07546043395996094,0.06740786135196686
14,0.0820760726928711,0.06916294991970062
15,0.08574867248535156,0.06647440791130066
16,0.08991432189941406,0.06906292587518692
17,0.08836650848388672,0.07117129862308502
18,0.08943653106689453,0.06821455806493759
19,0.08866024017333984,0.06822304427623749
20,0.0930624008178711,0.06968674808740616
