1,0.64501953125,1.2458778122496725,0.283203125,0.8331926862918532
2,3.9716796875,3.2827643396838435,1.01025390625,1.3801014504943527
3,6.21337890625,3.364549315824863,1.1455078125,1.7074398712696928
4,6.701171875,3.602239780915338,1.943359375,2.1647736520476246
5,6.12255859375,3.520187164391692,1.298828125,2.047425640092696
6,6.40185546875,3.743632155205118,4.63623046875,2.8516367027347918
7,6.0263671875,3.3991163956862875,4.712890625,2.033313817832139
8,8.0078125,3.9976723574279758,4.78173828125,2.9259611311291023
9,9.01416015625,4.068180485023369,4.73095703125,2.0915050142699125
10,9.7392578125,4.233698266487317,4.63818359375,2.8278136951394686
11,9.5751953125,4.537948708114496,4.77490234375,2.1168536383984504
12,9.619140625,4.549796617594528,4.70458984375,2.8372415954293264
13,9.58642578125,4.506977155958895,4.81982421875,2.0973051832294107
14,10.451171875,4.824716494438713,4.859375,2.90637600533293
15,11.16552734375,4.580064980949623,4.75341796875,2.1000925475118053
16,11.52197265625,4.664998661830174,4.6865234375,2.8066560854980405
17,11.43017578125,4.836083405347343,4.783203125,2.115989881235313
18,11.47314453125,4.952140228860469,4.7197265625,2.8453912714654788
19,11.31640625,4.831990197885436,4.6767578125,2.063684990065154
20,11.80810546875,4.952291207878061,4.80810546875,2.772597623642194
21,12.10986328125,4.799407961215944,4.69482421875,2.075040607744449
22,12.48779296875,4.887388846652992,4.83642578125,2.7835491407033444
23,12.27197265625,4.868962167957594,4.6923828125,2.1155812832303535
24,12.3359375,5.019924899447576,4.66748046875,2.7560794128775172
25,12.34716796875,4.994829532398878,4.70703125,2.091909026230213
26,12.6240234375,5.0389352235319205,4.68603515625,2.7383560845220694
27,12.78369140625,4.857901469361014,4.763671875,2.138926925431064
28,12.8642578125,4.811092715904851,4.77099609375,2.7803366800933014
29,12.86962890625,4.83104133796891,4.71728515625,2.067856220430573
30,12.87939453125,4.791207485035228,4.68701171875,2.7350779910361185
31,12.9736328125,4.860182618371797,4.75634765625,2.117567133914562
